"T","Time","Sym","C/P","Exp","Strike","Spot","BidAsk","Prop","Score","Orders","Vol","Prems","OI","StockDiff($)","Diff(%)","Sweeps%","Delta","Theta","Ivol","ITM","Change","Flow"
"2024-01-26 15:29:00","2m ago","WMT","Puts","Jun 21","155","164.07","3.23","0.35","","8","1.32K","441.85K","4.95K","8.8","5.68","0","-0.27","-0.02","18.78","1","0",""
"2024-01-26 13:58:38","2m ago","WFC","Calls","Feb 16","51","50.06","0.56","0.38","","5","6.00K","326.40K","802.00","0.95","1.9","100","0.34","-0.02","21.26","1","0",""
"2024-01-26 12:17:15","2m ago","ABNB","Calls","Feb 09","148","146.99","4.07","0.27","","7","869.00","295.37K","1.37K","1.81","1.26","0","0.49","-0.16","39.25","1","0",""
"2024-01-26 11:52:24","2m ago","SOFI","Calls","Feb 23","8","7.66","0.72","0.35","","6","5.00K","370.30K","2.31K","0.34","4.51","0","0.5","-0.02","103.19","1","0",""
"2024-01-26 11:25:22","2m ago","SHOP","Calls","Mar 15","90","82.11","3.55","0.29","","6","1.85K","665.64K","2.63K","7.88","9.6","16.67","0.37","-0.06","52.7","1","-91.13",""
"2024-01-25 13:12:04","2m ago","UVIX","Calls","Apr 19","12","11.57","2.62","0.83","","10","2.46K","660.60K","26.00","0.41","3.49","60","0.59","-0.02","138.69","1","-40.65",""
"2024-01-25 12:34:58","2m ago","SQQQ","Calls","Feb 02","12","11.94","0.38","0.62","","8","8.88K","307.69K","8.98K","0.13","1.07","37.5","0.5","-0.03","56.15","1","0",""
"2024-01-25 12:12:48","2m ago","SEDG","Calls","Feb 16","70","69.32","6","0.83","","5","568.00","327.03K","154.00","1.73","2.54","0","0.53","-0.14","92.64","1","0",""
"2024-01-25 11:53:00","2m ago","XLE","Calls","Feb 02","83","82.21","0.69","0.67","","6","3.00K","212.73K","632.00","0.82","1","83.33","0.4","-0.06","20.44","1","0",""
"2024-01-25 11:20:40","2m ago","IOVA","Puts","Mar 15","7.5","7.76","1.8","0.83","","5","2.43K","454.26K","6.91K","0.24","3.16","60","-0.34","-0.02","185.52","1","-97.22",""
"2024-01-25 11:08:17","2m ago","TQQQ","Puts","Feb 02","57","57.08","1.78","0.28","","10","5.30K","939.94K","4.47K","0.11","0.19","20","-0.47","-0.12","54.45","1","0",""
"2024-01-25 10:35:49","2m ago","ASML","Calls","Feb 02","900","875.89","9.35","0.29","","5","505.00","494.35K","1.53K","22.76","2.6","60","0.32","-1.03","35.11","1","0",""
"2024-01-25 09:56:57","2m ago","SMCI","Puts","Jan 26","460","473.7","3.9","0.26","","6","1.09K","494.55K","914.00","13","2.83","100","-0.27","-3.48","84.67","1","0",""
"2024-01-25 09:54:01","2m ago","KRE","Puts","Feb 16","50.5","51.96","0.82","0.83","","5","4.70K","378.27K","198.00","1.51","3","100","-0.32","-0.03","29.74","1","0",""
"2024-01-25 09:39:06","2m ago","GLD","Calls","Mar 15","188","187.43","3.52","0.62","","5","2.50K","872.50K","6.21K","0.69","0.37","60","0.55","-0.03","11.38","1","-28.94",""
"2024-01-25 09:32:55","2m ago","AMD","Calls","Jan 26","182.5","181.95","2.76","0.29","","10","1.54K","414.33K","10.08K","0.8","0.44","90","0.48","-1.57","69.67","1","0",""
"2024-01-24 15:53:42","2m ago","TQQQ","Calls","Jan 26","57","56.24","0.59","0.26","","38","54.10K","3.64M","51.09K","0.51","0.91","63.16","0.38","-0.25","54.73","1","0",""
"2024-01-24 13:30:43","2m ago","NKE","Calls","Jun 21","105","101.12","5.17","1","","7","597.00","308.81K","5.29K","3.96","3.92","0","0.48","-0.02","24.13","1","55.56",""
"2024-01-24 13:24:09","2m ago","CVNA","Calls","Mar 15","45","43.4","6","0.83","","5","480.00","298.66K","27.59K","1.28","2.96","0","0.55","-0.06","102.5","1","355",""
"2024-01-24 13:03:00","2m ago","PEP","Puts","Jun 21","165","166.47","5.78","0.7","","7","436.00","251.58K","3.83K","1.52","0.92","0","-0.43","-0.02","16.7","1","-39.83",""
"2024-01-24 12:36:01","2m ago","SPOT","Calls","Apr 19","220","213.43","15.07","0.28","","7","1.18K","1.73M","197.00","7.57","3.56","28.57","0.51","-0.1","40.78","1","121.06",""
"2024-01-24 10:19:51","2m ago","SQ","Puts","Feb 16","63","65.39","1.9","0.45","","5","2.80K","533.17K","139.00","2.4","3.81","40","-0.35","-0.06","47.46","1","0",""
"2024-01-24 10:05:33","2m ago","IRBT","Puts","Feb 16","14","18.5","1.78","0.42","","5","1.80K","331.79K","1.83K","4.63","33.08","80","-0.22","-0.07","232.3","1","0",""
"2024-01-23 15:53:31","2m ago","HYG","Puts","Jun 21","77","77.15","1.66","0.64","","9","2.25K","375.75K","5.60K","0.16","0.2","0","-0.56","0","7.07","1","-27.03",""
"2024-01-23 15:35:27","2m ago","SHOP","Calls","Jul 19","90","81.1","8","0.33","","7","750.00","602.50K","821.00","8.91","10.99","57.14","0.47","-0.03","47.18","1","-42.5",""
"2024-01-23 12:55:47","2m ago","ORCL","Calls","Feb 16","115","111.51","1.19","0.36","","5","2.35K","277.00K","5.89K","3.54","3.18","80","0.32","-0.04","20.78","1","0",""
"2024-01-23 11:55:54","2m ago","CVS","Calls","Mar 15","77.5","74.1","1.42","0.83","","5","1.36K","195.98K","3.33K","3.41","4.6","0","0.35","-0.02","22.83","1","-100",""
"2024-01-23 11:49:16","2m ago","CMA","Puts","Jul 19","52.5","53.35","4.7","0.83","","5","299.00","142.94K","67.00","0.85","1.62","100","-0.43","-0.01","35.94","1","44.68",""
"2024-01-23 10:44:00","2m ago","GLD","Calls","Mar 15","190","187.53","2.71","0.71","","5","770.00","210.87K","27.13K","2.45","1.31","40","0.46","-0.03","11.2","1","-54.16",""
"2024-01-23 10:11:54","2m ago","SE","Calls","Feb 16","40","39.22","1.92","0.88","","14","3.78K","728.96K","23.48K","0.78","2","0","0.48","-0.05","55.08","1","0",""
"2024-01-23 10:11:40","2m ago","MCRI","Calls","Mar 15","70","69","2.08","1","","5","772.00","167.19K","103.00","0.9","1.3","100","0.48","-0.02","23.54","1","-50.6",""
"2024-01-23 09:53:00","2m ago","PYPL","Puts","Jul 19","62.5","65.21","5.47","0.27","","9","689.00","384.32K","1.69K","2.43","3.88","22.22","-0.36","-0.02","42","1","41.55",""
"2024-01-23 09:41:55","2m ago","DDOG","Puts","Feb 16","125","130.73","5.08","0.62","","5","1.55K","795.24K","828.00","5.74","4.59","80","-0.35","-0.16","59.52","1","0",""
"2024-01-22 15:46:18","2m ago","ASML","Calls","Feb 09","850","768.72","2.7","0.29","","6","1.53K","444.81K","10.00","81.28","10.57","0","0.11","-0.3","34.48","1","0",""
"2024-01-22 15:27:06","2m ago","T","Calls","Jan 26","17.5","16.86","0.23","0.28","","9","39.25K","764.28K","21.41K","0.68","4.02","88.89","0.32","-0.06","67.85","1","0",""
"2024-01-22 15:02:37","2m ago","CCL","Calls","Feb 16","17","16.49","0.64","0.29","","5","9.13K","565.93K","2.53K","0.56","3.4","80","0.44","-0.02","48.28","1","0",""
"2024-01-22 13:50:28","2m ago","SBUX","Calls","Feb 02","99","92.82","0.83","0.33","","8","6.51K","539.42K","235.00","5.84","6.27","100","0.22","-0.09","43.49","1","0",""
"2024-01-22 13:27:35","2m ago","JNJ","Puts","Jun 21","155","162.24","3.52","0.33","","5","606.00","219.72K","2.89K","7.01","4.52","0","-0.3","-0.02","17.11","1","2.84",""
"2024-01-22 12:45:33","2m ago","FCX","Calls","Jun 21","40","37.85","2.64","0.47","","7","912.00","243.41K","7.96K","2.12","5.58","100","0.48","-0.01","33.43","1","7.78",""
"2024-01-22 12:42:34","2m ago","JD","Calls","Mar 15","22.5","21.64","1.55","0.29","","7","2.40K","364.76K","3.90K","0.91","4.23","71.43","0.49","-0.02","56.33","1","27.33",""
"2024-01-22 12:40:56","2m ago","C","Calls","Jan 26","53","52.92","0.64","0.28","","5","4.49K","280.37K","3.32K","0.09","0.16","100","0.5","-0.09","29.36","1","0",""
"2024-01-22 11:49:30","2m ago","TXN","Puts","Jan 26","172.5","174.71","2.91","0.5","","7","1.29K","379.83K","392.00","2.21","1.28","0","-0.4","-0.49","53.77","1","0",""
"2024-01-22 11:04:34","2m ago","ARM","Calls","Jan 2026","77.5","77.06","25.7","0.33","","5","1.47K","3.86M","4.05K","0.42","0.54","40","0.7","-0.01","55.41","1","180.16",""
"2024-01-22 10:38:44","2m ago","GM","Calls","Feb 16","36","35.74","1.26","0.71","","5","4.05K","505.00K","6.75K","0.28","0.77","80","0.51","-0.03","35.23","1","0",""
"2024-01-22 09:30:02","2m ago","PYPL","Puts","Apr 19","65","68.11","3.83","1","","6","969.00","377.91K","4.59K","3.12","4.8","16.67","-0.35","-0.03","43.43","1","88.24",""
"2024-01-19 15:12:58","2m ago","DOCU","Puts","Jan 26","60","62.74","0.53","0.62","","5","2.77K","152.35K","312.00","2.69","4.48","100","-0.23","-0.09","45.97","1","0",""
"2024-01-19 14:15:32","2m ago","WFC","Puts","Jul 19","47.5","47.99","2.7","0.38","","6","1.84K","503.07K","8.59K","0.45","0.94","16.67","-0.43","-0.01","23.62","1","-44.71",""
"2024-01-19 13:53:24","2m ago","ZIM","Calls","Feb 16","15","13.4","0.83","0.33","","5","4.17K","349.30K","21.54K","1.64","12.28","100","0.39","-0.03","99.96","1","0",""
"2024-01-19 13:50:30","2m ago","DELL","Calls","Feb 16","85","83.94","2.02","0.29","","5","1.45K","249.43K","433.00","2.05","2.49","40","0.44","-0.05","28.06","1","0",""
"2024-01-19 13:06:44","2m ago","FSLR","Calls","Feb 16","145","142.14","6.23","0.56","","5","321.00","201.53K","460.00","2.84","1.99","20","0.48","-0.13","46.29","1","0",""
"2024-01-19 13:02:34","2m ago","SWTX","Calls","Mar 15","45","38.75","1.95","1","","5","1.40K","297.03K","29.00","6.16","15.87","100","0.34","-0.03","69.77","1","325.64",""
"2024-01-19 11:56:26","2m ago","QS","Calls","Jan 2025","7.5","6.38","1.73","0.83","","5","999.00","173.83K","11.96K","1.13","17.68","60","0.61","0","80.34","1","-2.9",""
"2024-01-19 11:07:41","2m ago","XLE","Calls","Feb 16","80","79.93","2.11","0.38","","5","1.20K","253.30K","4.88K","0.09","0.11","80","0.54","-0.04","22.23","1","155.32",""
"2024-01-19 11:07:30","2m ago","BIDU","Puts","Jan 26","98","101.84","0.77","0.26","","5","2.45K","256.84K","45.00","3.31","3.38","80","-0.23","-0.12","39.54","1","0",""
"2024-01-19 10:49:45","2m ago","PLTR","Calls","Feb 16","18","16.27","0.62","0.29","","5","4.00K","255.33K","21.46K","1.68","10.29","20","0.34","-0.02","67.43","1","989.43",""
"2024-01-19 10:34:36","2m ago","FDX","Puts","Jan 26","242.5","242.57","1.83","0.89","","8","1.62K","299.15K","690.00","0.09","0.04","12.5","-0.48","-0.14","14.58","1","0",""
"2024-01-19 10:30:27","2m ago","AMAT","Calls","Feb 16","165","164.16","6.5","0.73","","16","2.03K","1.40M","2.57K","0.16","0.1","0","0.52","-0.12","36.17","1","483.08",""
"2024-01-19 09:50:23","2m ago","MSTR","Puts","Jan 26","450","478.05","7.02","0.56","","5","489.00","352.08K","1.42K","28.05","6.23","0","-0.25","-1.01","67.16","1","0",""
"2024-01-19 09:45:14","2m ago","EXPE","Calls","Feb 16","150","147.4","6.78","0.67","","6","446.00","317.82K","889.00","2.11","1.43","0","0.49","-0.14","46.92","1","-99.78",""
"2024-01-18 15:36:03","2m ago","BBY","Puts","Feb 16","70","70.91","1.6","0.83","","5","2.89K","478.17K","728.00","0.85","1.22","40","-0.4","-0.04","27.34","1","-91.85",""
"2024-01-18 12:52:29","2m ago","C","Calls","Jan 26","51","50.81","0.75","0.29","","10","5.78K","410.23K","1.48K","0.26","0.51","90","0.48","-0.05","26.68","1","0",""
"2024-01-18 12:31:25","2m ago","YINN","Calls","Jan 26","16.5","14.78","0.28","0.71","","5","5.00K","170.00K","92.00","1.62","10.88","60","0.25","-0.04","97.46","1","0",""
"2024-01-18 11:39:42","2m ago","MRVL","Calls","Apr 19","72.5","68.59","4.85","0.38","","31","7.45K","3.65M","183.00","3.86","5.62","16.13","0.47","-0.03","45.02","1","-17.53",""
"2024-01-18 10:47:27","2m ago","PLTR","Calls","Jun 21","20","16.39","1.38","0.42","","5","1.29K","178.17K","17.82K","3.62","22.11","40","0.39","-0.01","57.73","1","385.56",""
"2024-01-18 10:17:55","2m ago","GOOG","Calls","Mar 15","150","143.73","3.77","0.65","","13","4.44K","1.69M","11.14K","6.32","4.4","0","0.39","-0.05","25.87","1","-100",""
"2024-01-17 13:33:01","2m ago","SHOP","Calls","Feb 02","80","79.36","2.61","0.26","","8","1.51K","380.21K","715.00","0.85","1.07","50","0.49","-0.09","42.4","1","0",""
"2024-01-17 13:29:03","2m ago","UPST","Calls","Mar 15","32.5","30.16","3.93","0.28","","5","584.00","230.68K","718.00","2.34","7.76","0","0.51","-0.04","101.81","1","-74.78",""
"2024-01-17 12:08:38","2m ago","MANU","Puts","Feb 16","20","20.23","2.84","0.36","","5","857.00","220.46K","1.16K","0.44","2.21","0","-0.49","-0.03","97.44","1","8.08",""
"2024-01-17 12:08:04","2m ago","DWAC","Calls","Jan 2025","30","27.18","7.9","0.31","","5","347.00","289.94K","1.00K","2.62","9.59","40","0.56","-0.02","127.83","1","112.03",""
"2024-01-17 11:53:33","2m ago","EEM","Calls","Sep 20","39","37.51","1.88","0.43","","9","3.54K","669.78K","132.00","1.49","3.97","0","0.5","0","16.94","1","56.38",""
"2024-01-17 11:22:21","2m ago","DDOG","Calls","Feb 16","125","124.29","7.27","0.5","","9","2.27K","1.65M","2.14K","0.8","0.64","88.89","0.53","-0.12","51.8","1","-100",""
"2024-01-17 11:09:33","2m ago","MANU","Puts","Mar 15","19","20.04","3.25","0.42","","5","681.00","205.97K","11.97K","1.53","8.07","60","-0.62","-0.01","47.67","1","-10.77",""
"2024-01-17 10:33:59","2m ago","TLT","Puts","Mar 15","94","94.18","1.94","0.53","","9","2.45K","465.80K","20.16K","0.29","0.31","66.67","-0.47","-0.02","14.24","1","29.72",""
"2024-01-17 10:31:50","2m ago","SAVE","Puts","Jan 2026","5","6.11","3.02","0.4","","25","5.67K","1.69M","74.01K","1.17","23.33","48","-0.13","0","139.66","1","-5.45",""
"2024-01-17 09:57:21","2m ago","PYPL","Calls","Jul 19","62.5","56.85","4.67","0.35","","8","563.00","263.50K","1.61K","5.71","10.05","0","0.46","-0.02","38.96","1","1.6",""
"2024-01-17 09:51:24","2m ago","SOXL","Calls","Jan 19","28","27.32","0.49","0.33","","5","6.15K","311.79K","4.59K","0.66","2.43","40","0.38","-0.18","90.75","1","0",""
"2024-01-17 09:46:36","2m ago","META","Puts","Jan 19","360","362.32","2.45","0.36","","8","1.27K","265.83K","6.14K","3.42","0.95","37.5","-0.39","-0.85","31.37","1","0",""
"2024-01-16 13:31:15","2m ago","DAL","Calls","Mar 15","38","36.76","1.47","0.27","","9","6.68K","981.82K","2.49K","1.2","3.25","77.78","0.45","-0.02","32.38","1","118.43",""
"2024-01-16 13:24:11","2m ago","UAL","Calls","Feb 16","41","38.65","1.15","0.26","","7","4.36K","501.52K","1.23K","2.36","6.11","85.71","0.37","-0.03","44.75","1","90.43",""
"2024-01-16 12:24:56","2m ago","WDC","Calls","Apr 19","52.5","52.1","4.1","0.45","","5","1.74K","743.50K","726.00","0.22","0.42","20","0.55","-0.02","37.65","1","71.34",""
"2024-01-16 12:21:57","2m ago","SNOW","Puts","Mar 15","185","188.67","11.35","0.38","","5","665.00","754.27K","2.58K","4.26","2.3","0","-0.41","-0.12","46.55","1","-85.64",""
"2024-01-16 11:01:53","2m ago","XLF","Calls","Jul 19","38","37.28","1.6","0.36","","5","839.00","135.44K","2.28K","0.7","1.88","0","0.53","0","15.18","1","74.38",""
"2024-01-16 10:11:11","2m ago","ABR","Puts","Mar 15","14","14.41","1.12","0.83","","5","2.77K","317.98K","5.97K","0.44","3.14","60","-0.47","-0.01","49.67","1","137.78",""
"2024-01-16 10:07:54","2m ago","ENPH","Puts","Feb 16","100","107.98","5.75","0.62","","5","320.00","185.60K","1.96K","7.94","7.94","60","-0.32","-0.14","78.08","1","-99.39",""
"2024-01-16 10:05:47","2m ago","AI","Puts","Feb 02","25","25.25","1.41","0.71","","5","1.59K","213.57K","304.00","0.36","1.44","100","-0.45","-0.04","70.31","1","0",""
"2024-01-16 10:04:31","2m ago","SNPS","Puts","Jan 19","500","510.12","2.08","1","","5","808.00","183.00K","1.27K","9.7","1.94","80","-0.24","-0.75","31.8","1","0",""
"2024-01-16 09:46:44","2m ago","USO","Calls","Feb 16","69","67.79","2.4","0.42","","5","1.02K","253.50K","5.20K","1.03","1.51","100","0.47","-0.05","36.04","1","37.79",""
"2024-01-16 09:32:53","2m ago","TQQQ","Calls","Jan 19","51","49.96","0.57","0.57","","8","16.23K","960.36K","12.07K","1.03","2.05","25","0.35","-0.15","53.52","1","0",""
"2024-01-16 09:30:20","2m ago","QCOM","Calls","Jan 2025","145","139.23","15.97","0.62","","5","446.00","747.05K","2.13K","5.78","4.15","0","0.55","-0.02","32.45","1","44.29",""
"2024-01-12 12:44:36","2m ago","IBM","Calls","Jan 19","165","164.54","1.22","0.45","","5","2.18K","198.88K","7.66K","0.97","0.59","100","0.47","-0.1","15.01","1","0",""
"2024-01-12 12:35:01","2m ago","IBM","Calls","Feb 16","170","164.36","2.05","0.5","","5","1.10K","222.48K","4.66K","5.78","3.52","60","0.32","-0.06","21.36","1","685.37",""
"2024-01-12 11:59:54","2m ago","U","Puts","Jun 21","33","34.62","4.38","0.31","","5","710.00","311.38K","1.37K","1.68","5.08","100","-0.36","-0.02","62.02","1","5.14",""
"2024-01-12 11:57:23","2m ago","ARM","Calls","Jan 2026","70","69.21","21.93","0.62","","5","1.66K","3.64M","6.32K","0.82","1.18","80","0.68","-0.01","52.93","1","157.81",""
"2024-01-12 11:35:19","2m ago","UBER","Calls","Jun 21","70","63.83","4.53","0.33","","6","839.00","381.75K","9.96K","6.18","9.68","0","0.44","-0.02","37.72","1","59.12",""
"2024-01-12 10:46:25","2m ago","IRBT","Puts","Feb 16","25","30.93","3.85","1","","5","602.00","240.80K","7.00K","5.9","23.61","100","-0.25","-0.08","192.67","1","206.49",""
"2024-01-12 10:44:34","2m ago","CSCO","Calls","Jun 21","52.5","50.62","2.21","0.62","","5","1.82K","403.76K","14.02K","1.87","3.69","80","0.47","-0.01","20.24","1","-18.59",""
"2024-01-12 10:26:52","2m ago","UNG","Puts","Mar 15","6","6.62","0.41","0.62","","5","4.76K","184.72K","11.65K","0.66","11.08","60","-0.3","0","66.08","1","334.57",""
"2024-01-12 09:59:33","2m ago","C","Calls","Jan 19","55","52.44","0.15","0.28","","5","18.49K","267.30K","55.82K","2.48","4.73","80","0.14","-0.03","29.7","1","0",""
"2024-01-12 09:53:20","2m ago","SNAP","Calls","Feb 16","18","16.97","1.29","0.36","","5","3.00K","385.88K","12.09K","1.05","6.21","100","0.46","-0.02","80.22","1","-99.22",""
"2024-01-11 13:17:07","2m ago","KRE","Puts","Feb 16","50","50.69","1.46","0.35","","16","7.56K","1.12M","7.13K","0.57","1.14","75","-0.41","-0.03","29.79","1","130.24",""
"2024-01-11 13:09:17","2m ago","XOM","Calls","Mar 15","100","98.86","3.43","0.38","","5","856.00","299.82K","7.74K","1.06","1.07","80","0.48","-0.03","24.18","1","-100",""
"2024-01-11 12:51:19","2m ago","ARM","Calls","Apr 19","72.5","69.47","6.4","0.42","","8","578.00","385.21K","2.00","3.01","4.33","0","0.49","-0.04","57.03","1","685.16",""
"2024-01-11 10:31:03","2m ago","XLE","Calls","Feb 16","85","82.02","1.19","0.45","","5","1.25K","142.14K","4.45K","3.13","3.82","80","0.34","-0.03","21.23","1","-37.55",""
"2024-01-11 09:58:32","2m ago","MRVL","Calls","Feb 16","70","64.3","1.14","0.61","","11","5.26K","588.22K","3.56K","5.65","8.78","90.91","0.27","-0.03","36.92","1","-100",""
"2024-01-11 09:33:13","2m ago","MSFT","Calls","Jan 19","390","387.52","3.4","0.33","","8","2.63K","886.35K","28.52K","2.71","0.7","50","0.43","-0.27","18.95","1","0",""
"2024-01-10 13:57:04","2m ago","SAVE","Puts","Feb 16","15","15.97","4.23","0.26","","5","594.00","258.73K","11.52K","0.89","5.91","80","-0.31","-0.06","251.74","1","89.94",""
"2024-01-10 13:53:11","2m ago","PINS","Calls","Jun 21","39","38.22","4.5","0.56","","5","554.00","251.74K","1.75K","0.76","1.99","100","0.56","-0.01","44.13","1","31.11",""
"2024-01-10 13:01:51","2m ago","FDX","Puts","Feb 23","245","249.18","4","0.38","","5","906.00","362.40K","8.00","4.22","1.72","20","-0.36","-0.07","18.87","1","66.25",""
"2024-01-10 13:00:24","2m ago","ARM","Calls","Jan 2026","72.5","71.33","21.85","0.32","","7","3.28K","7.18M","0.00","1.42","2","57.14","0.67","-0.01","53.43","1","14.76",""
"2024-01-10 12:16:02","2m ago","XOP","Puts","Jan 19","130","131.96","1.16","0.62","","5","1.55K","181.20K","6.83K","1.96","1.5","20","-0.33","-0.11","25.08","1","0",""
"2024-01-10 10:42:35","2m ago","GOOG","Calls","Jan 26","144","143.2","2.5","0.35","","8","2.10K","522.20K","420.00","0.76","0.53","87.5","0.49","-0.08","22.33","1","0",""
"2024-01-10 09:43:49","2m ago","GOOGL","Calls","Jan 19","144","142.33","1.3","0.6","","9","4.41K","556.43K","5.12K","1.7","1.19","88.89","0.39","-0.1","21.23","1","0",""
"2024-01-09 11:12:05","2m ago","CCJ","Calls","Mar 15","45","42.87","2.3","1","","5","2.20K","476.11K","5.96K","2.31","5.41","60","0.45","-0.02","41.25","1","107.16",""
"2024-01-09 11:03:52","2m ago","BBY","Puts","Mar 15","72.5","74.29","2.74","0.9","","9","1.73K","474.90K","471.00","1.85","2.56","0","-0.38","-0.03","31.11","1","-18.98",""
"2024-01-09 11:02:40","2m ago","PINS","Calls","Jun 21","40","37.68","3.75","0.71","","5","961.00","365.87K","9.72K","2.28","6.05","100","0.51","-0.01","43.42","1","40.67",""
"2024-01-09 10:57:30","2m ago","XPO","Calls","Aug 16","85","84.25","12.1","1","","5","369.00","451.72K","474.00","0.75","0.89","100","0.6","-0.02","43.24","1","76.45",""
"2024-01-09 10:38:02","2m ago","UBER","Calls","Feb 16","62.5","59.63","2.15","0.71","","5","1.27K","272.02K","3.41K","2.89","4.84","60","0.41","-0.04","41.55","1","-100",""
"2024-01-09 09:39:08","2m ago","BABA","Calls","Feb 16","75","71.29","1.92","0.32","","7","1.76K","343.23K","19.65K","3.72","5.21","0","0.37","-0.04","35.05","1","111.49",""
"2024-01-09 09:34:25","2m ago","BA","Puts","Jan 12","225","225.14","4.15","0.35","","6","770.00","308.48K","5.55K","0.46","0.21","83.33","-0.48","-0.72","50.6","1","0",""
"2024-01-08 15:22:21","2m ago","U","Calls","Jun 21","40","39.16","6.55","0.26","","6","1.43K","932.51K","1.75K","0.92","2.34","100","0.59","-0.02","62.6","1","-63.82",""
"2024-01-08 13:53:26","2m ago","ARKK","Puts","Feb 02","50","50.17","1.89","0.29","","5","3.00K","574.50K","185.00","0.15","0.29","20","-0.46","-0.04","39.42","1","0",""
"2024-01-08 12:16:21","2m ago","SAVE","Puts","Jan 19","10","16.33","0.82","0.28","","5","3.00K","269.19K","39.74K","6.25","62.47","80","-0.13","-0.1","343.19","1","0",""
"2024-01-08 11:58:08","2m ago","PLTR","Calls","Feb 16","17","16.73","1.28","0.32","","9","3.05K","393.97K","10.13K","0.28","1.69","0","0.52","-0.02","62.26","1","-2.33",""
"2024-01-08 11:20:23","2m ago","ONON","Calls","Jan 12","29","28.45","0.53","0.71","","5","3.81K","251.77K","137.00","0.25","0.86","20","0.4","-0.09","62.33","1","0",""
"2024-01-05 13:30:09","2m ago","AAL","Calls","Feb 16","14","13.59","0.62","0.31","","5","12.71K","759.99K","5.51K","0.44","3.24","40","0.46","-0.01","41.49","1","-100",""
"2024-01-05 12:35:02","2m ago","XLF","Puts","Jan 2025","37","37.71","1.92","0.26","","5","6.00K","1.15M","15.47K","0.75","2.04","0","-0.38","0","18.69","1","-26.75",""
"2024-01-05 12:25:22","2m ago","W","Calls","Feb 16","60","55.71","3.75","0.62","","5","391.00","152.94K","3.12K","4.1","7.33","20","0.44","-0.06","71.04","1","-83.2",""
"2024-01-05 11:18:46","2m ago","SHOP","Calls","Sep 20","80","75.15","11.5","0.83","","5","660.00","762.30K","1.50K","4.85","6.46","20","0.56","-0.02","49.06","1","23.48",""
"2024-01-05 09:33:28","2m ago","NVDA","Calls","Jan 12","500","486.23","3.9","0.3","","10","3.46K","1.28M","9.76K","14.4","2.97","80","0.29","-0.54","32.38","1","0",""
"2024-01-04 15:49:19","2m ago","XLF","Calls","Jun 21","38","37.63","1.86","0.27","","9","1.78K","334.98K","35.75K","0.34","0.89","0","0.57","0","16.05","1","26.15",""
"2024-01-04 15:28:19","2m ago","SIG","Puts","Jan 12","99","99.43","2.53","0.75","","6","973.00","255.68K","2.00","0.32","0.32","100","-0.46","-0.19","49.6","1","0",""
"2024-01-04 14:32:19","2m ago","SE","Calls","Mar 15","40","37.85","3.9","0.55","","6","464.00","183.28K","17.32K","2.16","5.69","0","0.51","-0.03","69.86","1","19.23",""
"2024-01-04 11:45:08","2m ago","JPM","Calls","Jan 12","175","173.21","2.32","0.29","","7","2.94K","649.67K","1.17K","2.08","1.2","85.71","0.43","-0.19","29.27","1","0",""
"2024-01-04 11:33:42","2m ago","DKNG","Calls","Mar 15","34","33.43","3.07","0.56","","5","2.21K","658.77K","112.00","0.75","2.27","80","0.54","-0.02","54.18","1","126.02",""
"2024-01-04 11:16:59","2m ago","CCJ","Calls","Feb 16","45","42.88","1.78","1","","5","2.55K","435.43K","1.87K","2.37","5.57","60","0.42","-0.03","43.33","1","248.31",""
"2024-01-04 10:52:32","2m ago","GOOGL","Calls","Jan 12","140","138.73","1.41","0.26","","6","1.78K","249.17K","3.48K","1.41","1.02","83.33","0.42","-0.12","22.8","1","0",""
"2024-01-03 14:10:38","2m ago","BBWI","Calls","Feb 16","45","43.86","2.02","0.83","","5","1.84K","369.81K","1.47K","1.25","2.85","80","0.48","-0.03","40.56","1","-72.84",""
"2024-01-03 13:47:33","2m ago","URBN","Calls","Jan 12","35","34.97","0.95","0.71","","5","5.50K","550.00K","59.00","0.06","0.17","0","0.52","-0.06","44.84","1","0",""
"2024-01-03 13:37:58","2m ago","MU","Calls","Mar 15","82.5","82.4","4.97","0.35","","6","1.49K","717.67K","16.28K","0.26","0.32","83.33","0.56","-0.03","31.34","1","15.58",""
"2024-01-03 12:38:52","2m ago","DHR","Calls","Jan 19","240","231.7","2.18","1","","5","1.56K","344.99K","3.46K","8.3","3.58","20","0.29","-0.14","26.09","1","0",""
"2024-01-03 10:12:15","2m ago","BABA","Puts","Jul 19","75","75.01","7.05","0.27","","6","626.00","439.18K","1.63K","0.3","0.39","100","-0.42","-0.02","36.67","1","16.31",""
"2024-01-03 09:39:17","2m ago","SNAP","Calls","Feb 16","17","15.91","1.28","0.71","","5","2.36K","280.42K","3.23K","1.27","8.07","80","0.47","-0.02","76.22","1","-4.69",""
"2024-01-02 14:42:16","2m ago","GE","Puts","Mar 15","125","125.48","5.05","0.71","","5","1.06K","508.11K","4.88K","1.05","0.84","0","-0.44","-0.04","26.26","1","-68.61",""
"2024-01-02 13:16:56","2m ago","DIS","Calls","Mar 15","95","91.21","3.35","0.5","","5","603.00","206.16K","9.60K","3.74","4.1","80","0.43","-0.03","27.95","1","61.19",""
"2024-01-02 13:07:33","2m ago","DBRG","Calls","Mar 15","19","18.01","0.97","0.83","","5","2.40K","239.90K","2.28K","1","5.53","0","0.44","-0.01","41.86","1","94.87",""
